#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.763484372,3.50748175423,-430.256002617,140.617530311
20,-433.782572675,18.0588603133,-415.723712362,723.993028454
30,-433.743172907,18.0841620881,-415.659010818,725.007395267
40,-433.799463262,13.6787241781,-420.120739084,548.390140424
50,-433.735764064,8.41123307927,-425.324530984,337.212537472
60,-433.744508317,5.26162053337,-428.482887784,210.942247653
70,-433.761754252,8.37368234035,-425.388071911,335.707100654
80,-433.886781908,6.91643863646,-426.970343272,277.285125841
90,-434.283835717,3.6725846841,-430.611251033,147.236628534
100,-434.086538802,7.96564237618,-426.120896426,319.348477559
110,-434.094784354,7.6973705805,-426.397413773,308.593263419
120,-434.146532965,8.25322834686,-425.893304618,330.87801122
130,-434.156339309,7.82922250265,-426.327116807,313.879304219
140,-434.068140108,3.38104460472,-430.687095503,135.548571739
150,-434.140802799,11.579501855,-422.561300944,464.230769303
160,-433.984472154,18.7122994353,-415.272172719,750.189884767
170,-434.206354159,5.21990043308,-428.986453726,209.269658063
180,-434.040646357,11.7146437473,-422.32600261,469.648707435
190,-433.994009409,13.0119440818,-420.982065328,521.658434607
200,-434.06920582,13.5873248937,-420.481880926,544.725875705
210,-434.080213106,12.4226762152,-421.657536891,498.034251248
220,-434.15952995,10.4640907773,-423.695439173,419.513116577
230,-434.147940377,9.0682357567,-425.07970462,363.552259352
240,-434.057322531,6.08555570094,-427.97176683,243.974416176
250,-434.075799502,7.75900370458,-426.316795797,311.064180818
260,-434.209043367,7.08126594601,-427.127777421,283.893174242
270,-433.941940051,12.2977756895,-421.644164362,493.026897057
280,-433.92950096,7.41424495399,-426.515256006,297.242548246
290,-433.951126651,5.2150593044,-428.736067346,209.075573644
300,-433.995906437,1.34391873152,-432.651987705,53.8786930931
310,-434.047352286,14.8906409484,-419.156711338,596.976777537
320,-434.18923752,15.0720653551,-419.117172165,604.250215803
330,-434.273418031,1.77068141655,-432.502736615,70.9879238754
340,-434.347078601,2.52430371265,-431.822774888,101.201197526
350,-434.711313096,5.15251545233,-429.558797643,206.568144488
360,-434.651886076,14.9878040191,-419.664082057,600.872116702
370,-434.727974493,3.76810497284,-430.95986952,151.066107356
380,-434.438824871,6.55282339139,-427.88600148,262.707522499
390,-434.683185884,15.1495127178,-419.533673166,607.355137691
400,-434.636699507,9.59755146132,-425.039148046,384.772916323
410,-434.654454296,7.36571474069,-427.288739556,295.296936203
420,-434.593220782,13.9875936811,-420.605627101,560.77294659
430,-434.737539523,15.9207685234,-418.816770999,638.275351746
440,-434.754740154,1.93887414388,-432.81586601,77.7308943569
450,-434.705011838,9.55163946137,-425.153372377,382.932270385
460,-434.922342295,7.84489054551,-427.07745175,314.507447613
470,-435.008274302,8.72477895208,-426.28349535,349.782822754
480,-435.114068336,6.27632204302,-428.837746293,251.622379521
490,-434.79012185,8.50270744444,-426.287414406,340.879812234
500,-434.709563426,5.50240382232,-429.207159604,220.595427285
510,-434.930441888,7.92202229449,-427.008419593,317.599716314
520,-435.182047849,6.19284920583,-428.989198643,248.275891917
530,-434.737055071,3.6815238711,-431.0555312,147.595007133
540,-434.566389074,8.37329424545,-426.193094829,335.691541644
550,-434.639759701,6.20159939828,-428.438160303,248.626693585
560,-434.79010482,0.246310688898,-434.543794131,9.87477717322
570,-435.024768293,7.90335943798,-427.121408855,316.851508633
580,-434.888456078,8.72576420604,-426.162691872,349.822322312
590,-434.902688355,4.62082255838,-430.281865797,185.252184244
600,-435.353992293,2.21076765818,-433.143224635,88.6313058678
610,-435.601420333,20.101179903,-415.50024043,805.871127024
620,-436.179369445,1.83819508818,-434.341174357,73.6945967624
630,-436.608430217,5.55155850546,-431.056871711,222.566074784
640,-436.469348517,7.57044478,-428.898903737,303.504714468
650,-436.299211591,4.47822784272,-431.820983748,179.535456929
660,-435.869337571,9.59899918202,-426.270338389,384.830956514
670,-435.887214576,4.39780712347,-431.489407453,176.311330983
680,-436.208778948,16.8121437939,-419.396635154,674.011243732
690,-436.100729791,1.34368679028,-434.757043001,53.8693943977
700,-436.339668916,13.8489714627,-422.490697453,555.215479621
710,-436.707473301,8.32653306975,-428.380940232,333.816851623
720,-436.654902303,3.62926769552,-433.025634608,145.500018515
730,-436.813595415,10.26909038,-426.544505035,411.695406836
740,-436.483362263,6.41678788748,-430.066574375,257.25375882
750,-435.94991054,4.71256774282,-431.237342797,188.93031635
760,-435.845663339,8.16168540574,-427.683977934,327.207987197
770,-435.714301165,4.75061119211,-430.963689973,190.45550629
780,-436.239351767,15.7371830874,-420.50216868,630.915276221
790,-436.374927452,4.76683062504,-431.608096827,191.105755318
800,-436.181305662,6.17247795418,-430.008827708,247.459193414
810,-436.641814614,11.8635598089,-424.778254805,475.618862168
820,-436.350072407,9.46977498011,-426.880297427,379.650262956
830,-436.450287765,4.85492148886,-431.595366276,194.637383016
840,-436.70277011,5.44763774166,-431.255132368,218.399814721
850,-436.522220471,4.79700856688,-431.725211904,192.315611262
860,-437.054454852,9.84126662681,-427.213188225,394.543637049
870,-436.777743043,5.16310646071,-431.614636583,206.992745825
880,-436.806468769,9.47546450744,-427.331004261,379.878360302
890,-436.278090433,16.5887538337,-419.689336599,665.055375478
900,-435.894061661,5.2029549771,-430.691106684,208.590302236
910,-436.102042694,2.78070760488,-433.321335089,111.480618664
920,-435.660054982,3.06969192056,-432.590363062,123.066213007
930,-435.497780916,2.85367517946,-432.644105737,114.405942543
940,-435.687448226,4.2774183888,-431.410029838,171.484857823
950,-435.882974646,3.44710683663,-432.435867809,138.197055338
960,-436.147061371,2.71971868272,-433.427342688,109.035527795
970,-436.032558295,6.94058639885,-429.091971897,278.253227445
980,-436.237990687,4.52786490228,-431.710125785,181.525443254
990,-436.545861744,5.11400500669,-431.431856737,205.024232321
1000,-436.778296213,2.13518653191,-434.643109681,85.6012027742
1010,-436.830552346,5.1479673173,-431.682585028,206.3858064
1020,-436.790867313,2.9617296902,-433.829137622,118.73792757
1030,-436.638103138,7.62373479601,-429.014368342,305.641150512
1040,-437.453668097,2.0215420519,-435.432126045,81.0451117574
1050,-437.348415309,11.5549757061,-425.793439603,463.247497904
1060,-437.141603572,28.1196491976,-409.021954375,1127.3374747
1070,-437.175165106,3.93450439344,-433.240660712,157.737182848
1080,-437.743217403,9.63557403284,-428.107643371,386.297269257
1090,-437.208384712,3.77192364506,-433.436461067,151.219200742
1100,-436.732258133,6.21136176954,-430.520896363,249.018074249
1110,-436.471453244,4.97632564807,-431.495127596,199.504565295
1120,-436.171081392,0.842580375904,-435.328501016,33.7796686769
1130,-436.521244931,3.96388625741,-432.557358674,158.915123444
1140,-435.919586139,6.19684619067,-429.722739948,248.436133987
1150,-435.901685802,8.03048140548,-427.871204396,321.947922063
1160,-435.861986998,32.7502018393,-403.111785158,1312.97974516
1170,-435.168915013,5.60978137548,-429.559133638,224.900272583
1180,-435.859916757,14.6818413965,-421.178075361,588.60584951
1190,-435.794522963,4.35576087664,-431.438762086,174.625665938
1200,-435.193339858,8.27018842224,-426.923151436,331.55795315
1210,-435.230995903,5.58723976106,-429.643756142,223.996562636
1220,-435.57068388,8.54064363413,-427.030040246,342.400702057
1230,-435.360993023,1.67139900342,-433.68959402,67.0076187116
1240,-435.147422915,5.87434440749,-429.273078508,235.506799653
1250,-435.457755929,2.4252484362,-433.032507493,97.2299984394
1260,-435.425861684,1.58751329568,-433.838348388,63.6445788222
1270,-435.569716868,3.25270517574,-432.317011692,130.40334938
1280,-435.31342002,28.969637756,-406.343782264,1161.41414288
1290,-435.302797764,10.6149495764,-424.687848188,425.561157093
1300,-435.184222119,4.14072436123,-431.043497758,166.004693445
1310,-435.070050442,8.50918454839,-426.560865893,341.139484108
1320,-434.794079776,6.54292028895,-428.251159487,262.310499818
1330,-434.635408137,5.75285787605,-428.882550261,230.63631501
1340,-435.086156022,7.17826754406,-427.907888478,287.782039847
1350,-434.657961403,8.86631043599,-425.791650967,355.456924324
1360,-434.620492099,14.2111469497,-420.409345149,569.735361999
1370,-434.564756067,9.44665992546,-425.118096142,378.723563367
1380,-434.240737263,11.459488038,-422.781249225,459.41932687
1390,-434.345668699,2.04851543245,-432.297153267,82.1264944765
1400,-434.431183373,9.79901791262,-424.632165461,392.849854938
1410,-434.346205201,6.08538845832,-428.260816742,243.967711296
1420,-434.650552293,5.99809691761,-428.652455375,240.468129051
1430,-434.792138786,12.744042415,-422.048096371,510.918059207
1440,-434.722346145,8.9630740807,-425.759272065,359.336250204
1450,-435.028341102,3.53465817297,-431.493682929,141.707052981
1460,-435.089324267,12.0459940485,-423.043330218,482.932785381
1470,-435.211806404,6.86797909461,-428.343827309,275.342347069
1480,-435.339088171,3.54517680827,-431.793911363,142.128752828
1490,-435.304685074,4.75034722784,-430.554337846,190.444923767
1500,-435.72176725,4.47064855898,-431.251118691,179.231597854
1510,-435.563451409,6.64499193797,-428.918459471,266.402627506
1520,-435.953474628,4.0221023248,-431.931372304,161.24904852
1530,-435.628068206,28.0270865971,-407.600981609,1123.62657178
1540,-435.636164433,7.14494574283,-428.49121869,286.446144261
1550,-436.409217425,8.40151288043,-428.007704545,336.822847531
1560,-436.523045976,5.98097237598,-430.5420736,239.781593548
1570,-437.416582831,3.82386898873,-433.592713843,153.301727879
1580,-437.01593894,8.06253713838,-428.953401802,323.233060036
1590,-437.288677782,14.1383102925,-423.15036749,566.815286696
1600,-437.227368223,8.92602303811,-428.301345184,357.850846581
1610,-436.720472382,6.16103278151,-430.559439601,247.000348001
1620,-436.777052271,12.1668313804,-424.610220891,487.777243136
1630,-437.27184408,18.5020224181,-418.769821662,741.75972407
1640,-437.318130553,1.67205542012,-435.646075133,67.0339349414
1650,-437.628957297,3.24300663148,-434.385950666,130.014527588
1660,-437.739668287,6.29897520589,-431.440693081,252.530561528
1670,-437.796366142,16.7545167249,-421.041849417,671.700932033
1680,-438.508356607,7.20715906019,-431.301197547,288.940322036
1690,-439.221410044,8.56690894102,-430.654501103,343.453697581
1700,-439.34979992,2.96380361512,-436.385996305,118.821072749
1710,-438.412770053,12.0619232205,-426.350846833,483.571397635
1720,-439.288571365,9.95309672984,-429.335474635,399.026988354
1730,-439.166515003,8.58685219426,-430.579662809,344.253237311
1740,-439.448724575,12.3527573896,-427.095967185,495.231153966
1750,-439.742013827,10.1525476359,-429.589466191,407.023122276
1760,-439.988893089,4.34450876319,-435.644384326,174.174560412
1770,-440.710716843,2.08945070836,-438.621266134,83.7676198776
1780,-440.853885699,10.1349539835,-430.718931716,406.317779774
1790,-441.091553947,10.6920267874,-430.399527159,428.651239326
1800,-441.782639311,17.030757326,-424.751881985,682.775621462
1810,-441.056450109,7.74286025998,-433.313589849,310.416978218
1820,-442.312133484,4.3218496033,-437.990283881,173.266137981
1830,-442.510415688,2.61383576419,-439.896579924,104.790603502
1840,-442.350514465,9.82543098741,-432.525083477,393.908774586
1850,-443.214419186,0.639916935438,-442.574502251,25.6547418834
1860,-441.319494174,8.19834193719,-433.121152237,328.677574577
1870,-440.809111438,6.70576891325,-434.103342525,268.839221268
1880,-440.340363729,11.1265888279,-429.213774901,446.07315202
1890,-441.067462957,5.31725673692,-435.750206221,213.172744085
