#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.798615026,3.10177987382,-430.696835152,124.352642719
20,-433.78132949,11.8841369392,-421.897192551,476.443814497
30,-433.841417048,7.94370719481,-425.897709853,318.469079961
40,-433.903372109,11.1954994359,-422.707872673,448.835829117
50,-433.888426157,5.16752452798,-428.720901629,207.1698694
60,-433.873363163,13.6585550127,-420.21480815,547.581543708
70,-433.883958882,15.7084656924,-418.17549319,629.763974673
80,-433.870949464,8.98867525344,-424.882274211,360.3626201
90,-433.994155811,11.7923746743,-422.201781136,472.764997623
100,-433.963192367,5.48032723816,-428.482865129,219.710360744
110,-433.895550194,8.42259363058,-425.472956564,337.667990352
120,-433.813359692,14.0567430997,-419.756616592,563.545197779
130,-433.869326754,2.9296141162,-430.939712638,117.450390522
140,-434.03309652,5.30904522,-428.7240513,212.843538315
150,-434.187662033,3.70822394707,-430.479438086,148.66543287
160,-434.075449797,18.5158511111,-415.559598686,742.314126569
170,-434.099889169,10.3675824344,-423.732306735,415.644025937
180,-434.083925402,6.11913330669,-427.964792095,245.320567154
190,-434.082315246,19.5015052903,-414.580809956,781.829729538
200,-434.125188927,11.6611779629,-422.464010964,467.505224706
210,-434.317019042,8.97892216715,-425.338096874,359.971611678
220,-434.690188271,2.88284894485,-431.807339326,115.575540313
230,-434.536954654,10.2528759883,-424.284078666,411.045359916
240,-434.526913432,15.6519295726,-418.874983859,627.497399937
250,-434.398439034,5.45664175522,-428.941797279,218.760792266
260,-434.259234465,3.99939910613,-430.259835359,160.33885974
270,-434.178560047,3.22087603275,-430.957684014,129.127295564
280,-434.217497488,17.6369670711,-416.580530417,707.079017226
290,-434.312954389,21.8180231495,-412.49493124,874.700638955
300,-434.414891783,9.98434948626,-424.430542297,400.279934408
310,-434.909673639,14.4066105622,-420.503063077,577.571642381
320,-435.304070335,8.92000881084,-426.384061524,357.609731775
330,-435.18880561,22.0640487479,-413.124756862,884.563986643
340,-435.150624942,8.35663574388,-426.793989198,335.02369003
350,-435.234891285,6.20586308513,-429.029028199,248.797627936
360,-435.229797927,2.45205644455,-432.777741482,98.3047512649
370,-435.127845679,4.47880718967,-430.649038489,179.558683375
380,-435.170701288,7.46630534933,-427.704395939,299.32968789
390,-434.948379676,5.49005968764,-429.458319988,220.100541822
400,-435.643449833,4.08846891406,-431.554980919,163.909734029
410,-435.213700927,10.2702581534,-424.943442773,411.742223733
420,-435.030257529,8.31525518655,-426.715002342,333.364712968
430,-435.011717592,1.89468707145,-433.11703052,75.9594020351
440,-435.023835295,15.3883333553,-419.63550194,616.929633181
450,-435.144680441,4.53629057645,-430.608389865,181.863234745
460,-434.875758812,7.93217456491,-426.943584248,318.006728323
470,-434.778607897,4.93988368744,-429.83872421,198.043580217
480,-434.786657304,13.957272899,-420.829384405,559.557364073
490,-434.911655913,9.56967005087,-425.341985862,383.655130015
500,-434.661669602,16.5370899345,-418.124579668,662.984131656
510,-434.519146896,4.8913001625,-429.627846733,196.095830871
520,-434.389422828,14.0323314581,-420.357091369,562.566517065
530,-434.15871649,12.9872850468,-421.171431443,520.669835711
540,-434.063954982,13.8976221757,-420.166332806,557.165922583
550,-433.970571701,9.00409799524,-424.966473706,360.980929193
560,-433.906574934,13.843358544,-420.06321639,554.990453572
570,-433.961246453,3.94865351248,-430.012592941,158.304431466
580,-433.893124003,13.9496054748,-419.943518528,559.249971385
590,-433.888238429,5.14494420498,-428.743294224,206.264607598
600,-433.892281332,12.6100142235,-421.282267109,505.544770164
610,-433.908565209,4.63186391393,-429.276701295,185.694840331
620,-433.867085292,23.3368963313,-410.53018896,935.593384993
630,-433.844757185,5.19506831953,-428.649688866,208.274120317
640,-433.808614832,8.40872169185,-425.399893141,337.111854098
650,-433.881923734,11.2404812381,-422.641442496,450.639182741
660,-433.834400718,10.9387067553,-422.895693963,438.540821167
670,-433.861495561,5.56832794926,-428.293167612,223.238374154
680,-433.875414339,12.1643089158,-421.711105423,487.676115671
690,-433.961334192,7.83435008751,-426.126984104,314.084872878
700,-433.944939953,10.0549127709,-423.890027182,403.108868531
710,-433.970227373,3.98735927763,-429.982868095,159.856174136
720,-433.962818272,8.45809004669,-425.504728225,339.091067853
730,-433.91545795,9.14790315937,-424.76755479,366.74618428
740,-434.003081739,7.16442772009,-426.838654019,287.227191097
750,-434.309814084,8.43353142832,-425.876282656,338.10649473
760,-433.974464829,13.0783787762,-420.896086052,524.321850504
770,-433.860329265,11.5141352781,-422.346193987,461.610175029
780,-433.893308654,6.76284930182,-427.130459352,271.127616143
790,-433.957703182,6.02812153332,-427.929581649,241.671838038
800,-433.812066023,10.208344565,-423.603721458,409.260062313
810,-434.035623356,6.98638077557,-427.049242581,280.089157781
820,-434.164283881,6.152665285,-428.011618596,246.664888895
830,-434.15535023,2.57433641571,-431.581013814,103.207045491
840,-434.266807147,10.113731457,-424.15307569,405.466953035
850,-434.347382019,2.22069945726,-432.126682562,89.0294790177
860,-434.24038786,3.00135717012,-431.23903069,120.326622465
870,-434.652518216,15.9661516467,-418.686366569,640.094794629
880,-434.71555273,16.8312552072,-417.884297522,674.777434386
890,-434.282064334,4.34325678048,-429.938807553,174.124367502
900,-434.162149059,1.44345095704,-432.718698102,57.8690134194
910,-434.193870936,21.7729521759,-412.42091876,872.893710387
920,-434.235413463,2.40837470796,-431.827038755,96.5535182297
930,-434.393702087,10.8228697039,-423.570832383,433.896828346
940,-434.183740903,8.54558797763,-425.638152926,342.598924434
950,-434.37336397,6.60962494645,-427.763739024,264.984738732
960,-434.599145657,12.1323238195,-422.466821837,486.393809569
970,-434.770232217,7.67426489233,-427.095967324,307.66693934
980,-434.561897301,1.57066617251,-432.991231128,62.9691652296
990,-434.848920897,10.5781239606,-424.270796936,424.084790994
1000,-434.809458653,6.0909718208,-428.718486833,244.191552416
1010,-435.141126877,11.3768057809,-423.764321096,456.104534203
1020,-435.206670405,1.10110118848,-434.105569216,44.1439587133
1030,-435.245350161,11.1251868535,-424.120163307,446.016945834
1040,-435.273334537,6.29555734054,-428.977777196,252.393536785
1050,-435.1255574,9.63082880001,-425.4947286,386.107029373
1060,-435.535590779,10.3194979448,-425.216092834,413.716283284
1070,-435.392389576,3.84477808544,-431.547611491,154.139988987
1080,-435.747557593,5.45792860548,-430.289628987,218.812383042
1090,-435.815979742,13.4073765853,-422.408603156,537.511615307
1100,-435.808925697,7.36173762807,-428.447188069,295.137490825
1110,-435.857009795,5.78102182918,-430.075987966,231.765428662
1120,-435.619203889,2.4735559476,-433.145647942,99.1666821983
1130,-435.178759549,5.33611464499,-429.842644904,213.928771527
1140,-435.401044983,21.892655669,-413.508389314,877.692711707
1150,-435.830036078,6.16784867558,-429.662187403,247.273602221
1160,-435.669125465,2.83852169741,-432.830603768,113.798428272
1170,-435.885297272,13.5409219686,-422.344375303,542.865548215
1180,-436.232907152,8.88197060678,-427.350936545,356.084752121
1190,-436.247497564,16.6331628412,-419.614334723,666.83576534
1200,-435.933440169,4.27523869081,-431.658201478,171.397472123
1210,-436.265954174,9.22679105064,-427.039163123,369.908858021
1220,-436.140071735,11.9919585519,-424.148113184,480.766462471
1230,-436.335638626,8.11318213137,-428.222456494,325.263455156
1240,-436.366547092,6.54414430318,-429.822402789,262.359571451
1250,-436.378924268,4.65328791095,-431.725636357,186.553744171
1260,-436.420133354,2.53102262381,-433.88911073,101.470563629
1270,-436.332940264,4.57721724945,-431.755723014,183.504015249
1280,-436.211207376,1.79751842768,-434.413688949,72.063839444
1290,-436.31886369,5.65259789699,-430.666265793,226.616818507
1300,-436.414969455,9.10153500893,-427.313434446,364.887250932
1310,-436.33050664,10.5815966409,-425.748909999,424.22401331
1320,-436.136635797,3.0482959121,-433.088339885,122.208431249
1330,-435.849574058,10.8675119846,-424.982062073,435.686570302
1340,-436.042468653,3.51673149901,-432.525737154,140.988359401
1350,-435.739646029,7.95642452141,-427.783221508,318.978926964
1360,-435.522052658,4.93353401899,-430.588518639,197.789017326
1370,-435.54096443,3.65295150633,-431.888012924,146.449519958
1380,-435.984999266,7.29092294896,-428.694076317,292.298478114
1390,-436.30619696,3.70999150614,-432.596205454,148.736295617
1400,-436.214113061,19.7096609047,-416.504452157,790.174841637
1410,-436.669874615,22.6075087869,-414.062365828,906.351700411
