#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.752577478,10.297163452,-423.455414026,412.820876997
20,-433.756889237,9.93012014396,-423.826769093,398.105840081
30,-433.826758538,14.3254108957,-419.501347642,574.316287867
40,-433.959439951,9.15148506768,-424.807954883,366.889785626
50,-434.077455416,6.52716020045,-427.550295215,261.678666247
60,-434.202571199,9.99351182606,-424.209059373,400.647259368
70,-434.456650083,12.977655125,-421.478994958,520.283765044
80,-434.310527077,4.24906555026,-430.061461527,170.348171616
90,-434.542020024,17.3155098819,-417.226510142,694.191561433
100,-434.162356778,13.0250769026,-421.137279875,522.18493908
110,-434.418081009,8.78577408424,-425.632306925,352.228162586
120,-434.441199456,2.1312644101,-432.309935046,85.4439620185
130,-434.66394177,22.6084399483,-412.055501822,906.389031356
140,-434.779920137,6.05631439072,-428.723605746,242.802110484
150,-434.821247744,15.9677824781,-418.853465265,640.16017586
160,-435.040329507,3.82689397682,-431.21343553,153.423001883
170,-434.70475237,9.9081368835,-424.796615486,397.224514957
180,-434.724253331,1.55936063112,-433.1648927,62.5159177374
190,-434.617403522,7.06545329957,-427.551950222,283.259233585
200,-434.72595339,15.972210848,-418.753742542,640.337712478
210,-434.563272026,10.6085667874,-423.954705239,425.305266374
220,-434.544194838,12.6828835214,-421.861311317,508.466154058
230,-434.59280519,12.2876438085,-422.305161382,492.620702478
240,-434.684067067,4.41656711137,-430.267499956,177.063432734
250,-434.470778653,10.6871356414,-423.783643012,428.455149674
260,-434.49712927,2.97515309211,-431.521976178,119.276081652
270,-434.578030369,6.54352924338,-428.034501125,262.33491325
280,-434.286248889,21.737395971,-412.548852918,871.46823591
290,-434.450961542,3.29901102124,-431.15195052,132.259784878
300,-434.499560395,10.5234500798,-423.976110315,421.892874791
310,-434.514316149,8.55530862058,-425.959007528,342.988632179
320,-434.86321351,15.8255451968,-419.037668313,634.457778353
330,-434.971282831,10.4058822848,-424.565400546,417.179495183
340,-434.929975743,13.3704437608,-421.559531982,536.030951137
350,-434.94580838,12.5164808312,-422.429327549,501.794947485
360,-434.723853999,6.58006675957,-428.14378724,263.799729221
370,-434.612521837,5.64347038508,-428.969051452,226.250889824
380,-435.023245601,4.60628461944,-430.416960981,184.66934755
390,-434.985005504,4.52293342084,-430.462072083,181.327736526
400,-435.025371079,4.82242464219,-430.202946437,193.334560466
410,-435.129666177,9.56454683325,-425.565119344,383.449736443
420,-435.081483018,24.6517935888,-410.429689429,988.308585787
430,-435.229810684,11.4113866483,-423.818424035,457.490906682
440,-434.779573992,2.56787834383,-432.211695648,102.948136626
450,-434.90579409,10.8620420945,-424.043751995,435.467278373
460,-434.719327769,14.2450278008,-420.474299968,571.093670308
470,-434.327063327,3.48307870685,-430.84398462,139.639194144
480,-434.396907459,10.7867969806,-423.610110478,432.450646265
490,-434.643287808,7.58216994198,-427.061117866,303.97478486
500,-434.7972665,13.272658368,-421.524608132,532.110662621
510,-435.074689802,5.91787837105,-429.156811431,237.252108358
520,-434.723139554,7.09270923474,-427.630430319,284.351944127
530,-434.826239276,3.72482452531,-431.101414751,149.330962295
540,-435.130203023,9.16087815044,-425.969324872,367.266361241
550,-435.485150951,2.49542380725,-432.989727144,100.043380819
560,-435.915428787,8.71895937713,-427.19646941,349.549511702
570,-436.330631555,11.0713833771,-425.259248177,443.859924784
580,-436.505990594,11.2226549331,-425.28333566,449.924513029
590,-436.328382341,6.68018730109,-429.64819504,267.81363557
600,-436.675023093,17.7805672914,-418.894455802,712.836055964
610,-436.758608929,24.0143221866,-412.744286742,962.751887135
620,-436.615332351,18.0513703532,-418.563961997,723.692750429
630,-436.415977851,10.9511839043,-425.464793947,439.041039272
640,-436.334454071,16.1290984921,-420.205355579,646.627453835
650,-435.833547207,16.0780085197,-419.755538688,644.57921916
660,-436.619137532,23.8938604327,-412.725277099,957.922486578
670,-437.178710753,6.67350605124,-430.505204702,267.545779336
680,-436.502541259,17.1639722846,-419.338568974,688.116307399
690,-436.819388051,10.8704725051,-425.948915546,435.805259754
700,-436.305935323,18.8209506605,-417.484984662,754.54579252
710,-437.221996437,11.6796950072,-425.542301429,468.247586668
720,-437.085016264,8.50735119881,-428.577665065,341.065983771
730,-436.329253246,5.14734280698,-431.181910439,206.360769321
740,-436.804557305,3.77990469225,-433.024652613,151.53916681
750,-437.263164049,12.210953444,-425.052210605,489.546129203
760,-437.30841646,22.7494930944,-414.558923365,912.04395601
770,-437.259915142,13.2865035092,-423.973411633,532.665724541
780,-437.78222396,15.1173748859,-422.664849074,606.066708312
790,-437.871957374,14.8391900693,-423.032767305,594.914073848
800,-438.521132331,30.9115216416,-407.609610689,1239.2657
810,-437.954733253,11.7662823598,-426.188450893,471.718937492
820,-438.572738549,14.0038587879,-424.568879761,561.425026719
830,-439.903014991,16.9956425479,-422.907372444,681.36784411
840,-439.728671428,14.4801035998,-425.248567829,580.518032459
850,-440.019866102,9.73052163489,-430.289344467,390.103788648
860,-440.867982913,1.99452180817,-438.873461105,79.9618502586
870,-442.595545962,19.2424588788,-423.353087083,771.444367855
880,-442.965690238,6.96981646955,-435.995873769,279.425082536
890,-442.106524335,12.9665814266,-429.139942909,519.839812308
900,-441.635784883,4.9669834152,-436.668801468,199.130028289
910,-441.023095169,8.31098286056,-432.712112308,333.193432268
920,-440.742523962,6.32592298757,-434.416600975,253.610917969
930,-440.732096733,5.34675438367,-435.385342349,214.355326498
940,-441.228956721,6.11946383442,-435.109492887,245.333818255
950,-443.310985167,13.9498424348,-429.361142732,559.259471285
960,-443.212482065,5.53294578549,-437.67953628,221.819877113
970,-441.85007611,13.9348890642,-427.915187046,558.659979629
980,-442.66618936,13.8907185034,-428.775470856,556.889149272
990,-443.054648439,6.19592560426,-436.858722835,248.399226999
1000,-443.530937513,2.64953943321,-440.881398079,106.221989925
1010,-443.605769013,7.15191302004,-436.453855993,286.725467543
1020,-443.220054393,27.7981735011,-415.421880892,1114.44927694
1030,-442.951939145,7.76918282282,-435.182756322,311.472269175
1040,-443.951363396,11.6435539112,-432.307809485,466.798663474
1050,-443.298225035,6.37182820717,-436.926396828,255.451292078
1060,-444.41507721,17.5025955111,-426.912481699,701.691962286
1070,-444.691552657,11.3086123575,-433.382940299,453.370609565
