#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.79155499,15.1539206062,-418.637634384,607.53185319
20,-433.816646969,10.6982867125,-423.118360256,428.90220434
30,-433.896425082,4.30828833047,-429.588136752,172.722456551
40,-434.112663019,9.00715917872,-425.10550384,361.103654297
50,-434.080380473,4.2914725587,-429.788907914,172.048299859
60,-434.214321408,8.11840521454,-426.095916194,325.472852413
70,-434.072427797,4.64467049517,-429.427757302,186.208265618
80,-434.038027354,16.4325752963,-417.605452058,658.794062728
90,-434.01171345,7.00778348141,-427.003929968,280.947208043
100,-434.259031689,10.4618285535,-423.797203135,419.422422355
110,-434.413327952,3.23785940495,-431.175468547,129.808171481
120,-434.654483459,9.78106386139,-424.873419597,392.130063783
130,-434.77586039,16.2398494296,-418.53601096,651.067540598
140,-434.648066054,24.7212781564,-409.926787898,991.094273349
150,-434.519173836,6.72473686268,-427.794436974,269.59966035
160,-435.220997195,9.40174254497,-425.81925465,376.922792457
170,-435.615202276,5.03228161326,-430.582920663,201.747881207
180,-435.490964028,9.60329443924,-425.887669589,385.003156543
190,-434.815067426,16.623180284,-418.191887142,666.435557259
200,-434.992982203,3.77010510067,-431.222877102,151.146293956
210,-435.114683271,6.98383937927,-428.130843892,279.987271329
220,-435.193575025,3.83701081074,-431.356564214,153.828593216
230,-435.483644288,10.5138321238,-424.969812164,421.507283845
240,-435.725031352,9.11678466804,-426.608246684,365.498621013
250,-435.881338033,6.34855587987,-429.532782153,254.518287313
260,-436.473446268,4.79885966637,-431.674586601,192.389823206
270,-436.528088723,7.62204719368,-428.906041529,305.57349329
280,-436.504603637,4.21274733573,-432.291856302,168.89214761
290,-436.413210393,4.20725008744,-432.205960306,168.671758872
300,-436.787864672,2.50081404072,-434.287050631,100.259479254
310,-436.840235029,3.16444868833,-433.67578634,126.865081711
320,-437.356995291,2.51003581365,-434.846959478,100.629186932
330,-437.529288328,4.80878643157,-432.720501897,192.787794544
340,-437.233440691,7.71776880971,-429.515671882,309.411043472
350,-437.292720295,12.4670273534,-424.825692942,499.812321087
360,-437.324663447,9.20251782578,-428.122145621,368.935726535
370,-437.389789209,7.90854967894,-429.48123953,317.059589221
380,-437.710750502,2.891283635,-434.819466867,115.913693262
390,-437.157764433,9.23673431908,-427.921030114,370.307490986
400,-437.062368367,1.9637266135,-435.098641753,78.7272481929
410,-436.734076815,7.17980809957,-429.554268716,287.843801854
420,-437.136718203,8.60719637557,-428.529521827,345.068850544
430,-437.112768102,10.5721222227,-426.540645879,423.844176898
440,-437.519160233,14.2444622663,-423.274697967,571.070997615
450,-438.169414794,15.2085403437,-422.96087445,609.721598749
460,-437.67856207,17.4786348176,-420.199927252,700.731360412
470,-437.430878046,4.09334141642,-433.337536629,164.105076242
480,-437.38783151,8.37558944031,-429.012242069,335.783557698
490,-437.737870278,7.50189127358,-430.235979004,300.756353838
500,-438.268913298,7.73758824468,-430.531325053,310.205619237
510,-437.53432078,11.3055235116,-426.228797269,453.246775455
520,-437.617510769,8.91884612165,-428.698664647,357.563118708
530,-437.328127208,0.722743838262,-436.60538337,28.9753335029
540,-436.955566646,10.7140428237,-426.241523823,429.53387846
550,-437.503628632,4.15151163493,-433.352116997,166.437163204
560,-437.967221252,8.44460925327,-429.522611999,338.550612902
570,-438.457506565,4.87981585065,-433.577690714,195.635416339
580,-438.23261092,18.3684894778,-419.864121442,736.40629001
590,-438.318367191,8.46440631834,-429.853960872,339.344291841
600,-438.45091761,2.40208207888,-436.048835531,96.3012420889
610,-439.544937629,4.85483962076,-434.690098008,194.634100863
620,-439.044929157,7.91757965756,-431.1273495,317.421607723
630,-438.088762582,12.6838732358,-425.404889346,508.505832439
640,-438.816266096,3.39956810309,-435.416697993,136.29119245
650,-439.914875774,6.65330363925,-433.261572135,266.73584974
660,-440.662515552,7.44653086554,-433.215984687,298.536914251
670,-440.740652768,4.88656514649,-435.854087622,195.906000587
680,-441.07922227,10.6670144344,-430.412207836,427.648475647
690,-440.491856922,16.6060365369,-423.885820385,665.748251795
700,-439.763088235,9.84570746091,-429.917380774,394.721673363
710,-439.606661355,3.36082474162,-436.245836613,134.737942515
720,-439.425732308,2.02435235573,-437.401379952,81.1577789105
730,-439.939112019,6.71992129196,-433.219190727,269.406600568
740,-440.824586369,11.1863800598,-429.638206309,448.470226605
750,-440.328222704,8.87283921781,-431.455383486,355.718668002
760,-440.71787078,5.54133711934,-435.176533661,222.156291876
770,-441.438935063,19.4100350253,-422.028900037,778.162619154
780,-441.542489632,1.91534905562,-439.627140576,76.7877562188
790,-441.087634053,3.62506958931,-437.462564463,145.331713341
800,-441.733916828,10.4482679725,-431.285648855,418.878768663
810,-441.475385716,7.37108478322,-434.104300933,295.512225169
820,-441.530351154,9.95055966528,-431.579791489,398.925275565
830,-441.578296536,9.24697285095,-432.331323685,370.71796128
840,-441.215075536,5.40440218287,-435.810673353,216.666469283
