#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.7904158,10.5908155261,-423.199600274,424.593605218
20,-433.996869641,4.94552268147,-429.051346959,198.269651646
30,-434.102273769,6.81426847409,-427.288005295,273.189048681
40,-434.068132002,10.0314683586,-424.036663643,402.168964751
50,-434.086404095,6.74735596032,-427.339048135,270.506476655
60,-434.047938491,7.29296030856,-426.754978183,292.380157362
70,-433.924197884,7.27376329158,-426.650434592,291.610534794
80,-433.900104128,9.99962211088,-423.900482017,400.892225193
90,-433.97376498,11.3921259517,-422.581639028,456.71873115
100,-434.027161821,7.08698917375,-426.940172647,284.122622663
110,-434.072842682,5.04626097115,-429.026581711,202.308323974
120,-434.030543062,6.01925703597,-428.011286026,241.316453802
130,-434.008246191,7.93455691578,-426.073689276,318.102238526
140,-434.002289392,5.84063316521,-428.161656227,234.155291088
150,-433.798926625,17.5418201203,-416.257106505,703.264505798
160,-433.76079557,8.98413397481,-424.776661595,360.180556891
170,-433.828503247,5.38583376954,-428.442669478,215.922047898
180,-433.849731947,5.01746901162,-428.832262936,201.154033083
190,-433.857631587,6.13735005203,-427.720281535,246.05088991
200,-433.876775341,5.86639411819,-428.010381222,235.188066691
210,-433.918718785,13.3280300318,-420.590688753,534.330553459
220,-434.033617237,9.25618301297,-424.777434224,371.087203468
230,-433.902160944,12.2021367732,-421.700024171,489.19266237
240,-433.949791742,2.58478278715,-431.365008955,103.625848226
250,-434.13540279,5.01936440644,-429.116038384,201.230020859
260,-434.083435126,7.54026117688,-426.543173949,302.294631559
270,-434.135725189,4.04690324799,-430.088821941,162.243335822
280,-434.417039579,9.87407840803,-424.542961171,395.859085557
290,-434.629283832,6.49222429487,-428.137059537,260.278060027
300,-434.620065658,5.95714358183,-428.662922076,238.826279617
310,-434.757631628,2.7076365826,-432.049995045,108.551147491
320,-434.589112894,7.01373825007,-427.575374643,281.18593911
330,-434.433304601,7.29782586271,-427.135478738,292.575221017
340,-434.746027091,4.19049798399,-430.555529107,168.00015469
350,-434.606312935,8.01912620163,-426.587186734,321.492683566
360,-434.687054143,16.4112644774,-418.275789666,657.939696284
370,-434.810334302,1.58416151025,-433.226172791,63.5102032723
380,-434.917358106,7.41471100905,-427.502647097,297.261232737
390,-435.025828047,0.996939038691,-434.028889008,39.9680213083
400,-435.034789282,2.45516399482,-432.579625287,98.4293352471
410,-435.002096564,6.60505445647,-428.397042108,264.801504418
420,-435.186386405,6.04476142525,-429.14162498,242.338943578
430,-435.779471116,3.402922583,-432.376548533,136.425676024
440,-436.324251446,2.787833295,-433.536418151,111.766292837
450,-436.286201662,4.58987445405,-431.696327208,184.011451916
460,-436.256671595,12.0329603627,-424.223711232,482.410255304
