#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10,-433.752615838,2.11577324538,-431.636842593,84.8229097997
20,-433.85839222,2.67949268086,-431.178899539,107.422837714
30,-433.850281381,14.9331661874,-418.917115193,598.681645732
40,-433.805198974,15.0115770605,-418.793621914,601.825195462
